transaction_id,customer_id,timestamp_seconds,hour_of_day,day_of_week,is_weekend,is_night,amount,avg_amount_30d,amount_to_avg_ratio,customer_age,customer_tenure_days,account_balance,income_band,merchant_category,merchant_id,transaction_type,card_present,device_type,num_transactions_last_1h,num_transactions_last_24h,minutes_since_last_transaction,distance_from_home_km,distance_from_last_transaction_km,is_foreign_transaction,ip_address_risk_score,failed_pin_attempts_24h,is_fraud
13967,30657,219578,12,2,0,0,26.46,19.73,1.341,56,796,650.69,2,grocery,99326,atm_withdrawal,1,pos_terminal,0,7,275.4,37.78,28.14,0,0.23,0,0
13968,26574,219598,12,2,0,0,96.72,31.94,3.028,31,1042,1009.12,5,jewelry,92289,online,0,pos_terminal,0,4,306.9,8.27,3.11,0,0.968,0,0
13969,37193,219629,13,2,0,0,14.31,28.58,0.501,30,3510,528.07,4,grocery,72139,online,0,pos_terminal,0,2,474.6,21.09,4.79,0,0.958,0,0
13970,39362,219647,13,2,0,0,22.97,30.1,0.763,79,1346,1838.33,2,fuel,40030,atm_withdrawal,1,web_desktop,1,7,86.1,0.63,3.6,0,0.224,0,0
13971,5367,219650,13,2,0,0,19.9,23.11,0.861,57,1823,199.04,1,gaming,94255,atm_withdrawal,1,web_mobile,0,3,47.2,45.73,7.31,0,0.071,0,0
13972,9662,219661,13,2,0,0,9.02,17.66,0.511,24,871,289.91,2,electronics,41996,online,0,web_mobile,1,5,269.3,4.09,0.9,0,0.24,0,0
13973,16531,219664,13,2,0,0,36.41,18.14,2.007,82,2013,762.82,3,fuel,64391,contactless,1,ios,1,3,382.3,46.38,0.32,0,0.229,0,0
13974,32159,219677,13,2,0,0,28.72,36.12,0.795,22,2488,1479.66,2,crypto_exchange,70169,swipe,1,android,1,5,126.3,2.65,2.29,0,0.021,0,0
13975,12789,219683,13,2,0,0,15,22.37,0.671,58,2737,490.57,1,electronics,55290,manual_entry,0,pos_terminal,0,4,58.8,6.34,23.93,0,0.519,0,0
13976,18857,219684,13,2,0,0,53.39,67.45,0.792,64,2804,435.06,2,gaming,37227,manual_entry,0,web_desktop,0,1,46.8,3.36,11.11,0,0.043,0,0
13977,38357,219709,13,2,0,0,22.05,40.52,0.544,68,255,1452.57,2,health,36081,chip,1,ios,0,3,354.4,9.5,18.73,0,0.2,0,0
13978,24323,219711,13,2,0,0,36.71,18.25,2.012,60,606,1230.4,1,online_retail,11431,contactless,1,unknown,1,4,737,1.96,49.94,0,0.205,0,0
13979,1097,219767,13,2,0,0,143.44,104.26,1.376,68,531,3879.35,4,health,10738,contactless,1,unknown,1,7,339,47.99,12.09,0,0.263,0,0
13980,49318,219771,13,2,0,0,8.75,28.73,0.305,83,614,743.66,5,fuel,11496,chip,1,unknown,0,3,89.8,15.93,3.54,0,0.003,1,0
13981,21967,219784,13,2,0,0,45.24,33.06,1.368,27,2330,693.31,5,grocery,66224,swipe,1,unknown,0,4,72.7,11.14,7.43,0,0.128,1,0
13982,33893,219842,13,2,0,0,92.21,52.83,1.745,79,423,2280.64,1,gaming,74455,online,0,pos_terminal,1,3,55.7,22.95,9.26,0,0.633,0,0
13983,33558,219870,13,2,0,0,23.44,11.12,2.108,69,936,213.98,5,crypto_exchange,10452,chip,1,android,0,3,46.1,10.37,6.02,0,0.289,0,0
13984,4180,219876,13,2,0,0,28.05,36.72,0.764,61,1277,1753.25,2,entertainment,81998,online,0,web_desktop,0,3,75.7,8.24,15.67,0,0.814,0,0
13985,4433,219930,13,2,0,0,65.8,73.1,0.9,25,2834,709.71,3,jewelry,22083,atm_withdrawal,1,unknown,1,3,999.8,10.43,17.95,0,0.195,0,0
13986,49150,219947,13,2,0,0,30.16,72.19,0.418,52,446,2819.18,3,clothing,73334,contactless,1,web_desktop,1,7,89.4,11.88,17.89,0,0.093,1,0
13987,14533,219952,13,2,0,0,28.75,22.32,1.288,39,2267,700.57,5,gaming,67327,swipe,1,ios,0,3,107.1,14.08,3.09,0,0.03,0,0
13988,12702,219955,13,2,0,0,17.16,53.15,0.323,59,958,2994.18,3,electronics,16320,contactless,1,ios,0,4,9,66.57,27.81,0,0.189,0,0
13989,10061,219971,13,2,0,0,20.8,20.78,1.001,18,3640,830.2,1,gambling,20112,online,0,web_mobile,0,3,320.7,7.26,0,0,0.675,0,0
13990,21172,219988,13,2,0,0,38.75,64.72,0.599,27,888,2763.21,3,crypto_exchange,26725,contactless,1,android,1,3,434.9,7.67,1.14,0,0.272,0,0
13991,28586,219994,13,2,0,0,41,40.46,1.013,36,1955,2196.31,3,online_retail,96473,contactless,1,web_mobile,0,4,79.3,2.68,15.66,0,0.087,0,0
13992,7477,219996,13,2,0,0,51.49,29.88,1.723,71,3413,227.39,2,travel,64984,chip,1,ios,0,1,49.2,2.4,7.03,0,0.074,0,0
13993,8048,219997,13,2,0,0,46.5,19.11,2.433,67,1217,356.14,5,electronics,81245,contactless,1,web_mobile,0,7,26.6,55.48,21.26,0,0.085,0,0
13994,35750,220007,13,2,0,0,45.41,40.37,1.125,61,626,1535.3,4,health,12737,atm_withdrawal,1,android,0,1,694.9,16.6,0.76,0,0.174,0,0
13995,36703,220008,13,2,0,0,23.73,59.22,0.401,69,3812,3465.77,3,grocery,51591,contactless,1,android,0,3,298,25.32,1,0,0.216,0,0
13996,46117,220016,13,2,0,0,15.94,18.16,0.878,26,138,625.28,4,jewelry,53972,manual_entry,0,android,1,4,529.3,5.42,7.49,0,0.406,0,0
13997,40409,220017,13,2,0,0,266.69,83.16,3.207,59,2362,1638.72,5,gambling,97924,contactless,1,android,1,7,307.6,37.81,14.42,0,0.17,0,0
13998,36013,220019,13,2,0,0,11.93,26.38,0.452,79,221,1328.37,1,restaurant,83726,manual_entry,0,web_mobile,0,3,262.2,6.63,1.21,0,0.504,0,0
13999,24722,220024,13,2,0,0,34.82,81.32,0.428,38,1829,4095.72,2,crypto_exchange,79819,chip,1,ios,2,7,39.6,20.54,8.48,0,0.076,0,0
14000,22985,220028,13,2,0,0,31.49,21.35,1.475,19,1441,681.54,2,clothing,63535,chip,1,web_desktop,0,4,6.2,3.1,18.43,0,0.153,0,0
14001,9457,220039,13,2,0,0,14.62,19.47,0.751,58,2628,1029.05,5,health,19560,chip,1,android,1,4,660.1,5.68,5.65,0,0.055,0,0
14002,47136,220041,13,2,0,0,24.86,26.56,0.936,66,713,939.01,3,grocery,30558,manual_entry,0,unknown,0,2,48.8,1.26,11.16,0,0.8,0,0
14003,15691,220047,13,2,0,0,57.99,34.69,1.672,36,3481,1113.68,5,restaurant,82876,online,0,web_desktop,0,2,75.1,8.37,2.05,0,0.291,0,0
14004,40935,220081,13,2,0,0,237.55,37.85,6.276,32,2292,483.77,4,crypto_exchange,66530,swipe,1,ios,1,4,208,7.83,23.29,0,0.069,0,0
14005,41085,220081,13,2,0,0,3.09,14.77,0.209,77,157,378.47,2,gambling,55763,contactless,1,web_desktop,0,4,154.1,7.05,3.25,0,0.29,0,0
14006,41136,220086,13,2,0,0,14.75,13.03,1.132,59,2440,161.62,4,utilities,77844,chip,1,web_mobile,0,2,124.3,2.84,7.11,0,0.243,0,0
14007,49848,220088,13,2,0,0,61.31,29.55,2.075,23,2011,1177.36,1,gambling,73632,swipe,1,web_mobile,0,6,539.3,4.57,28.73,0,0.246,0,0
14008,1067,220095,13,2,0,0,80.86,28.36,2.851,60,2880,1577.43,4,restaurant,28833,online,0,unknown,1,8,6.6,0.96,1.28,0,0.285,0,1
14009,45242,220098,13,2,0,0,22.06,46.45,0.475,42,594,946.41,3,jewelry,53130,chip,1,web_desktop,0,5,158.4,0.76,23.1,0,0.028,0,0
14010,28896,220098,13,2,0,0,39.72,39.85,0.997,33,1490,1342.96,2,jewelry,75106,online,0,ios,0,5,149,7.07,5.85,0,0.071,0,0
14011,9275,220112,13,2,0,0,20.99,29,0.724,64,1944,487.84,2,gambling,85127,chip,1,ios,1,3,658.6,0.95,4.23,0,0.051,0,0
14012,14559,220123,13,2,0,0,11.02,9.46,1.165,67,3318,276.54,2,entertainment,75400,chip,1,android,0,3,146.4,26.73,24.65,0,0.098,0,0
14013,31832,220125,13,2,0,0,15.47,15.48,0.999,39,2706,486.18,4,online_retail,43764,contactless,1,android,0,1,33.7,2.53,9.32,0,0.096,0,0
14014,7409,220129,13,2,0,0,6.06,6.74,0.899,22,930,182.2,4,clothing,78119,online,0,pos_terminal,0,7,252.5,8.55,0.18,0,0.195,0,0
14015,30357,220195,13,2,0,0,7.54,8.37,0.901,55,3032,340.84,1,crypto_exchange,31387,contactless,1,web_mobile,0,7,271.2,5.77,4.4,0,0.239,0,0
14016,13296,220198,13,2,0,0,110.99,52.54,2.112,80,1237,812.35,1,jewelry,58527,online,0,pos_terminal,0,5,282.4,27,3.87,0,0.699,0,0
14017,17302,220202,13,2,0,0,102.39,45.88,2.232,58,3240,2307.79,2,crypto_exchange,89392,chip,1,web_desktop,0,4,44,6.37,40.62,0,0.049,0,0
14018,22218,220226,13,2,0,0,19.45,13.54,1.436,22,1572,476.99,2,online_retail,28448,swipe,1,android,2,4,589.8,9.77,0.42,0,0.051,0,0
14019,49938,220233,13,2,0,0,6.63,8.25,0.804,54,3010,377.58,5,electronics,86921,atm_withdrawal,1,web_mobile,1,4,81.5,19.73,15.04,0,0.166,0,0
14020,29645,220254,13,2,0,0,29.24,37.52,0.779,43,273,1282.92,3,gambling,72628,online,0,unknown,1,2,644.8,22.08,51.23,0,0.329,0,0
14021,18713,220269,13,2,0,0,21.1,14.43,1.462,83,601,229.35,2,gambling,50161,online,0,web_mobile,0,2,70.7,1.7,23.6,0,0.608,0,0
14022,39536,220273,13,2,0,0,20.01,10.73,1.865,45,655,295.05,2,gambling,65831,chip,1,android,0,4,77.7,9.61,7.35,0,0.198,0,0
14023,30448,220274,13,2,0,0,26.57,14.81,1.794,46,2816,200.85,3,crypto_exchange,94114,online,0,pos_terminal,0,2,148.8,12.03,9.25,0,0.547,0,0
14024,29941,220277,13,2,0,0,52.26,21.67,2.412,67,3529,1124.14,4,entertainment,85032,swipe,1,ios,0,2,1218.6,1.93,13.37,0,0.263,0,0
14025,48655,220287,13,2,0,0,28.17,20.07,1.404,74,2265,314.96,1,grocery,37984,swipe,1,web_desktop,0,7,17.7,46.7,5.78,0,0.261,0,0
14026,11259,220289,13,2,0,0,40.54,35.18,1.152,38,2716,214.23,1,fuel,18119,chip,1,web_desktop,0,1,267.4,0.7,9.85,0,0.075,0,0
14027,8030,220297,13,2,0,0,22.09,28.93,0.764,34,3792,881.07,5,electronics,23672,swipe,1,android,0,4,38.4,1,12.55,0,0.29,0,0
14028,20463,220299,13,2,0,0,59.87,22.16,2.702,69,3802,488.41,3,jewelry,35414,chip,1,android,0,4,134.9,1.82,30.94,0,0.142,0,0
14029,30173,220300,13,2,0,0,3.6,12.84,0.28,27,3862,161.38,3,fuel,83698,contactless,1,ios,0,3,418.4,4.99,0.94,0,0.283,0,0
14030,30452,220305,13,2,0,0,145.3,52.4,2.773,64,1344,2337.4,4,electronics,82446,contactless,1,web_mobile,0,5,64.3,3.21,7.04,0,0.247,0,0
14031,10177,220344,13,2,0,0,42.98,26.37,1.63,80,362,1045.21,1,gaming,45677,contactless,1,web_desktop,0,5,316.1,2.33,13.85,0,0.027,0,0
14032,247,220349,13,2,0,0,26.87,15.11,1.778,45,3618,223.23,2,jewelry,76660,chip,1,web_mobile,0,5,142.2,2.2,12.54,0,0.114,0,0
14033,25159,220363,13,2,0,0,29.85,23.27,1.283,49,159,1213.36,4,electronics,27745,chip,1,web_mobile,1,5,241.2,10.69,0.16,0,0.147,0,0
14034,6207,220364,13,2,0,0,75.09,50.51,1.487,68,768,1516.89,2,restaurant,43872,online,0,pos_terminal,0,5,50.8,2.86,12.31,0,0.501,0,0
14035,47861,220384,13,2,0,0,12.81,13.2,0.97,73,2073,437.59,3,clothing,16257,swipe,1,web_mobile,0,3,182.3,0.87,15.56,0,0.074,0,0
14036,27957,220397,13,2,0,0,39.16,47.02,0.833,83,610,320.6,5,gambling,10212,chip,1,pos_terminal,0,5,243,2.9,0.59,0,0.2,0,0
14037,35456,220399,13,2,0,0,5.38,13.81,0.39,60,859,604.34,1,jewelry,21414,chip,1,web_mobile,0,7,39,41.22,3.9,0,0.044,0,0
14038,2073,220406,13,2,0,0,27.96,19.99,1.399,40,1281,1122.12,4,gambling,67792,online,0,pos_terminal,0,3,80.1,29.03,2.01,0,0.349,0,0
14039,565,220428,13,2,0,0,16.07,16.09,0.999,33,839,648.52,1,entertainment,43362,chip,1,web_mobile,0,2,21.5,3.39,19.14,0,0.272,0,0
14040,48595,220481,13,2,0,0,14.63,13.68,1.069,72,2090,536.54,2,travel,87561,swipe,1,ios,1,3,280.3,6.39,13.07,0,0.13,0,0
14041,47700,220505,13,2,0,0,8.69,33.15,0.262,80,1355,966.93,2,gambling,26962,online,0,unknown,0,2,651.2,95.16,25.59,0,0.62,0,0
14042,14597,220509,13,2,0,0,25.38,27.1,0.937,78,2223,283.95,5,electronics,31826,chip,1,web_mobile,0,5,87.3,6.11,9.25,0,0.256,0,0
14043,45191,220536,13,2,0,0,42.09,43.38,0.97,30,2747,1831.49,5,entertainment,58288,atm_withdrawal,1,ios,0,3,98,3.76,0.2,0,0.081,0,0
14044,17849,220537,13,2,0,0,45.42,38.44,1.182,47,2038,1749.9,1,gaming,27144,contactless,1,unknown,1,2,177.4,8.93,1.46,0,0.257,0,0
14045,2669,220543,13,2,0,0,36.41,41.73,0.873,82,3245,1520.37,3,entertainment,22231,atm_withdrawal,1,pos_terminal,1,4,86.4,43.21,11.85,0,0.267,0,0
14046,25847,220618,13,2,0,0,74.22,31.56,2.352,31,681,1867.54,3,money_transfer,84895,contactless,1,pos_terminal,2,5,511.2,28.84,6.74,0,0.237,0,0
14047,16837,220652,13,2,0,0,27.79,28.22,0.985,40,1154,464.11,2,utilities,46250,online,0,pos_terminal,1,4,128.7,5.7,23.9,0,0.094,0,0
14048,6718,220680,13,2,0,0,62.47,10.4,6.007,29,1480,521.08,5,gambling,32645,chip,1,unknown,1,7,120.8,6.44,4.82,0,0.193,0,1
14049,38283,220695,13,2,0,0,16.58,47.06,0.352,81,3551,268.8,5,travel,34154,contactless,1,android,0,5,282.3,23.26,32.24,0,0.081,0,0
14050,36406,220701,13,2,0,0,13.24,19.02,0.696,83,2000,749.35,2,travel,82113,online,0,unknown,1,5,370.4,13.03,5.32,0,0.17,0,0
14051,24374,220703,13,2,0,0,66.96,72.45,0.924,50,1314,2402.87,1,entertainment,13972,swipe,1,web_desktop,0,9,148.1,15.88,4.96,0,0.025,0,0
14052,25323,220765,13,2,0,0,45.67,25.33,1.803,39,2525,1430.89,4,entertainment,17120,chip,1,android,1,5,59,15.74,4.72,0,0.04,0,0
14053,44035,220766,13,2,0,0,28.67,53.58,0.535,33,3329,2960.14,4,grocery,63578,atm_withdrawal,1,web_desktop,0,11,265.5,4.58,3.25,0,0.147,0,0
14054,35322,220814,13,2,0,0,7.38,20.04,0.368,52,2211,199.84,5,online_retail,44338,manual_entry,0,unknown,0,5,22.9,32.73,9.26,0,0.697,0,0
14055,35158,220828,13,2,0,0,37.14,22,1.688,34,483,810.92,2,gaming,44808,chip,1,web_mobile,0,3,22.6,10.18,4.69,0,0.097,0,0
14056,4943,220856,13,2,0,0,57.98,56.48,1.027,75,133,973.38,3,restaurant,30483,chip,1,android,0,4,113.1,29.56,44.53,0,0.223,0,0
14057,22424,220858,13,2,0,0,17.78,41.21,0.431,66,3455,1830.24,3,utilities,77433,swipe,1,pos_terminal,0,5,67.3,21.48,4.68,0,0.037,0,0
14058,19848,220860,13,2,0,0,18.53,22,0.842,24,3235,196.01,4,fuel,28450,chip,1,web_mobile,1,3,365.7,5.83,13.8,0,0.297,0,0
14059,28695,220866,13,2,0,0,3.93,15.97,0.246,77,2186,434.75,1,travel,62600,manual_entry,0,unknown,1,7,274.5,2.23,2.24,0,0.53,0,0
14060,28042,220886,13,2,0,0,54.21,39.45,1.374,23,3325,793.56,3,gambling,43733,contactless,1,ios,0,4,623,2.73,8.69,0,0.209,0,0
14061,14695,220893,13,2,0,0,20.12,22.46,0.896,49,2282,568.45,2,health,15413,contactless,1,web_desktop,0,4,46,6.56,4.16,0,0.001,1,0
14062,47143,220896,13,2,0,0,51,27.41,1.861,74,3141,1259.21,3,crypto_exchange,30730,chip,1,ios,0,3,111.2,29.29,5.63,0,0.213,0,0
14063,3085,220903,13,2,0,0,79.44,58.46,1.359,42,2006,2481.83,3,gambling,96518,chip,1,ios,0,2,161.1,1.63,8.13,0,0.181,0,0
14064,167,220941,13,2,0,0,39.8,30.92,1.287,29,3130,1464.61,1,grocery,91662,chip,1,web_mobile,0,1,405.9,0.01,3.79,0,0.075,0,0
14065,33606,220966,13,2,0,0,6,10.31,0.582,73,3412,693.77,4,clothing,72926,online,0,web_mobile,0,2,205.8,50.68,6.56,0,0.254,0,0
14066,40924,220967,13,2,0,0,4.63,14.45,0.32,54,3947,514.07,3,gambling,67634,chip,1,android,0,12,89.9,27.29,52.27,0,0.161,0,0
14067,13726,220974,13,2,0,0,59.15,33.65,1.758,23,1238,840.26,5,gambling,26328,online,0,android,0,4,36.4,8.39,14.93,0,0.087,0,0
14068,29587,220975,13,2,0,0,19.63,15.36,1.278,74,1868,709.17,4,health,95016,contactless,1,web_desktop,0,3,193.1,49.89,7.12,0,0.116,0,0
14069,4312,220990,13,2,0,0,231.48,80.56,2.873,41,3280,2597.34,4,fuel,15443,online,0,pos_terminal,0,7,33.6,0.8,0.52,0,0.141,0,0
14070,13955,221018,13,2,0,0,35.63,13.69,2.603,31,3934,811.27,2,fuel,29740,online,0,web_mobile,0,4,227.7,2.21,4.97,0,0.773,0,0
14071,45412,221041,13,2,0,0,167.14,58.34,2.865,51,1308,2177.96,2,gaming,32023,swipe,1,pos_terminal,1,6,76.2,2.1,16.04,0,0.278,0,0
14072,47227,221046,13,2,0,0,51.74,48.63,1.064,74,3260,2543.55,3,online_retail,68117,chip,1,android,0,2,21.8,7.35,3.57,0,0.071,0,0
14073,36305,221047,13,2,0,0,34.27,18.76,1.827,21,2719,1109.49,4,electronics,46365,online,0,unknown,0,2,207.4,4.45,8.79,0,0.997,0,0
14074,7249,221080,13,2,0,0,44.84,40.41,1.11,62,2150,2266.56,2,health,92362,swipe,1,web_desktop,1,9,227.7,7.83,20.9,0,0.247,0,0
14075,22592,221084,13,2,0,0,101.28,118.56,0.854,84,2608,4724.08,3,restaurant,45059,contactless,1,pos_terminal,0,4,15.7,3.72,19.22,0,0.018,0,0
14076,41825,221094,13,2,0,0,13.1,17.75,0.738,49,2523,989.89,4,gambling,82864,online,0,pos_terminal,1,5,342.4,12.62,43.64,0,0.081,0,0
14077,25228,221131,13,2,0,0,20.89,26.93,0.776,73,1921,360.45,2,utilities,50296,atm_withdrawal,1,pos_terminal,0,5,271.5,67.47,13.06,0,0.017,0,0
14078,21617,221133,13,2,0,0,9.32,7.52,1.239,33,1836,300.82,5,fuel,21981,contactless,1,android,1,5,326.9,40.17,1.05,0,0.217,0,0
14079,6365,221157,13,2,0,0,26.26,17.9,1.467,50,1151,119.61,2,clothing,55026,swipe,1,pos_terminal,0,7,479.8,3.4,2.6,0,0.195,0,0
14080,23000,221167,13,2,0,0,27.19,28.78,0.945,69,2379,1513.4,3,grocery,17384,manual_entry,0,ios,0,1,331.9,20.33,4.15,0,0.43,0,0
14081,49642,221179,13,2,0,0,15.71,8.72,1.802,56,2555,316.4,4,travel,76606,online,0,ios,1,5,74.6,6.55,1.09,0,0.448,0,0
14082,14572,221184,13,2,0,0,17.56,11.08,1.585,41,1814,315.59,5,online_retail,34021,online,0,ios,0,1,336.2,16.47,10.54,0,0.306,0,0
14083,27138,221192,13,2,0,0,18.98,20.65,0.919,84,2263,610.64,1,gambling,47526,online,0,pos_terminal,0,3,497.1,8.69,15.6,0,0.918,0,0
14084,33293,221214,13,2,0,0,7.72,16.28,0.474,65,1417,621.44,2,electronics,74291,swipe,1,unknown,0,1,161.8,2.48,25.27,0,0.291,0,0
14085,17019,221222,13,2,0,0,8.96,16.48,0.544,75,2763,352.7,3,travel,71084,online,0,pos_terminal,1,4,651.6,5.73,5.04,0,0.546,0,0
14086,26043,221255,13,2,0,0,20.24,15.71,1.288,47,1091,188.72,1,health,51914,manual_entry,0,unknown,1,4,116.1,4.38,22.85,0,0.024,0,0
14087,20036,221268,13,2,0,0,61.93,43.14,1.436,50,241,1485.13,4,health,92829,online,0,pos_terminal,0,9,304.5,6.82,0.27,0,0.86,0,0
14088,28573,221287,13,2,0,0,44.88,38.07,1.179,55,388,463.89,3,gambling,94728,atm_withdrawal,1,pos_terminal,0,4,180.5,34.04,20.26,0,0.224,0,0
14089,19521,221287,13,2,0,0,30.97,13.92,2.225,77,3019,498.37,2,restaurant,26068,swipe,1,unknown,0,6,1182.7,10.09,15.66,0,0.197,0,0
14090,36467,221323,13,2,0,0,60.75,28.77,2.112,68,1623,248.82,3,electronics,72693,contactless,1,ios,0,4,282.2,19.04,19.69,0,0.179,0,0
14091,198,221367,13,2,0,0,33.47,15.37,2.178,40,2640,261.88,3,utilities,31611,atm_withdrawal,1,web_desktop,0,7,878.7,12.02,4.03,0,0.143,0,0
14092,2341,221383,13,2,0,0,12.67,33.79,0.375,44,1442,2155.68,2,clothing,79046,manual_entry,0,android,0,2,482.7,0.17,0.67,0,0.175,0,0
14093,7322,221402,13,2,0,0,4.91,7.29,0.674,79,1150,171.15,4,gaming,71275,chip,1,unknown,1,4,193.9,35.71,2.95,0,0.016,0,0
14094,7349,221435,13,2,0,0,87.47,93.96,0.931,70,2109,1249.84,5,gambling,84783,atm_withdrawal,1,web_desktop,0,4,100.7,0.62,3.49,0,0.113,0,0
14095,23601,221470,13,2,0,0,123.26,62.47,1.973,69,3641,3140.75,5,health,41335,chip,1,web_mobile,0,1,763.2,2.21,15.94,0,0.156,0,0
14096,24847,221478,13,2,0,0,24.91,23.12,1.077,18,3853,372,4,utilities,80724,chip,1,pos_terminal,0,3,537.3,1.08,5.33,0,0.193,0,0
14097,20736,221479,13,2,0,0,79.6,39.2,2.031,19,2295,1533.63,5,clothing,52546,online,0,pos_terminal,0,4,382.8,4.17,8.62,0,0.21,0,0
14098,22536,221486,13,2,0,0,23.9,28.05,0.852,33,641,368.38,2,crypto_exchange,51666,online,0,unknown,2,7,93.1,25.57,8.03,0,0.705,0,0
14099,25289,221497,13,2,0,0,17.95,28.5,0.63,45,3443,1064.88,3,travel,79712,chip,1,web_mobile,0,5,173.3,14.89,10.11,0,0.248,0,0
14100,22501,221500,13,2,0,0,13.51,20.74,0.651,48,3976,220.16,3,health,18851,contactless,1,web_desktop,1,5,138,1.4,0.1,0,0.2,0,0
14101,1720,221507,13,2,0,0,25.38,21.22,1.196,23,1981,1183.17,3,fuel,43639,swipe,1,ios,0,3,31.6,1.65,28.9,0,0.175,0,0
14102,10224,221517,13,2,0,0,36.56,24.94,1.466,68,1678,493.35,5,fuel,83034,online,0,pos_terminal,1,7,294.8,2.34,9.2,0,0.424,0,0
14103,10286,221523,13,2,0,0,60.43,65.39,0.924,67,2761,2792.59,3,grocery,22542,online,0,unknown,0,3,548.7,6.79,41.68,0,0.88,0,0
14104,40767,221535,13,2,0,0,26.71,52.7,0.507,75,1403,1449.97,1,gaming,74664,manual_entry,0,ios,0,2,362.4,5.52,1.27,0,0.533,0,0
14105,49928,221559,13,2,0,0,14.08,22.2,0.634,65,954,1379.44,5,gambling,66284,contactless,1,web_mobile,0,8,267.5,4.68,14.88,0,0.019,0,0
14106,2446,221585,13,2,0,0,61.99,54.54,1.137,69,1352,1999.02,3,restaurant,94567,chip,1,pos_terminal,0,4,73.2,3.5,5.11,0,0.181,0,0
14107,31426,221588,13,2,0,0,7.93,22.27,0.356,61,2425,712.08,3,money_transfer,70024,swipe,1,pos_terminal,1,6,123.2,16.77,0,0,0.217,0,0
14108,27639,221598,13,2,0,0,19.84,20.53,0.966,72,1376,1013.74,4,crypto_exchange,97296,swipe,1,pos_terminal,0,5,75.2,1.44,6.31,0,0.053,0,0
14109,48907,221599,13,2,0,0,32.5,17.25,1.884,29,2505,267.39,4,jewelry,72982,swipe,1,unknown,0,3,563.5,2.05,5.89,0,0.096,0,0
14110,41486,221606,13,2,0,0,14.47,19.41,0.745,83,911,938.75,5,utilities,54737,atm_withdrawal,1,ios,0,7,84.7,1.8,1.97,0,0.163,0,0
14111,37413,221631,13,2,0,0,16.01,34.58,0.463,54,560,556.59,3,fuel,14758,swipe,1,web_desktop,0,5,94.4,8.05,2.96,0,0.001,0,0
14112,32013,221657,13,2,0,0,11.7,12.82,0.913,70,2101,214.42,5,online_retail,53287,swipe,1,android,0,3,35.3,18.72,0.11,0,0.165,0,0
14113,46918,221659,13,2,0,0,3.28,12.21,0.269,81,2256,506.26,3,gaming,72808,contactless,1,pos_terminal,0,7,360.6,7.78,59.22,0,0.118,0,0
14114,49122,221702,13,2,0,0,36.49,21.75,1.678,35,3095,405.85,5,clothing,49070,chip,1,pos_terminal,0,5,62,9.16,6.5,0,0.139,0,0
14115,41108,221708,13,2,0,0,10.59,17.17,0.617,81,3682,1127.91,3,online_retail,72567,online,0,web_mobile,0,3,324.7,14.14,18.07,0,0.94,0,0
14116,19035,221709,13,2,0,0,29.88,35.02,0.853,42,2664,1065.64,4,fuel,49724,chip,1,unknown,1,7,231.9,44.13,5.33,0,0.188,0,0
14117,30438,221713,13,2,0,0,123.81,35.14,3.523,60,1603,206.16,2,gaming,92746,chip,1,unknown,0,2,340.7,8.87,30.38,0,0.08,0,0
14118,154,221719,13,2,0,0,46.16,53.72,0.859,47,2643,979.15,2,online_retail,77124,online,0,unknown,0,2,175.5,0.54,3.22,0,0.764,0,0
14119,37910,221724,13,2,0,0,17.83,18.34,0.972,22,1262,546.44,4,restaurant,32668,atm_withdrawal,1,android,1,8,718.1,2.67,6.04,0,0.013,0,0
14120,36769,221725,13,2,0,0,15.4,21.66,0.711,58,478,913.4,5,fuel,74213,manual_entry,0,pos_terminal,1,3,478.8,5.86,2.01,0,0.284,0,0
14121,39754,221752,13,2,0,0,25.24,32.89,0.767,37,2932,637.62,4,restaurant,44863,online,0,unknown,1,10,291.5,52.95,11.26,0,0.762,1,0
14122,19760,221762,13,2,0,0,17.42,32.7,0.533,81,269,996.74,2,crypto_exchange,83274,atm_withdrawal,1,web_desktop,0,10,706.8,0.25,16.27,0,0.164,0,0
14123,3010,221784,13,2,0,0,18.07,46.11,0.392,42,732,1214.67,5,utilities,47414,swipe,1,android,0,3,108.7,6.98,0.26,0,0.07,0,0
14124,31687,221796,13,2,0,0,94.88,72.24,1.313,23,2945,2780.64,2,travel,39841,chip,1,web_desktop,0,3,975.8,2.07,3.9,0,0.052,0,0
14125,19784,221815,13,2,0,0,35.33,23.17,1.525,18,1020,1542.54,3,online_retail,90124,chip,1,android,1,3,398.5,4.83,0.74,0,0.222,0,0
14126,6971,221830,13,2,0,0,60.1,25.96,2.315,68,1314,406.99,3,gambling,84860,online,0,web_desktop,1,5,117.4,18.85,19.51,0,0.958,0,0
14127,28291,221839,13,2,0,0,54.15,41.48,1.305,74,1282,2046.38,2,utilities,55469,swipe,1,ios,0,4,158.9,10.53,11.92,0,0.128,0,0
14128,39608,221840,13,2,0,0,3.87,5.92,0.654,67,955,306.54,3,jewelry,39869,online,0,web_desktop,2,6,1054.6,37.37,1.39,0,0.419,0,1
14129,41650,221885,13,2,0,0,32.41,27.33,1.186,74,236,1610.73,4,crypto_exchange,55069,atm_withdrawal,1,web_desktop,0,8,357.7,17.71,0.14,0,0.214,0,0
14130,14463,221909,13,2,0,0,27.39,14.67,1.867,32,668,235.36,1,clothing,42659,chip,1,unknown,0,5,816.9,33.82,1.6,0,0.025,0,0
